Id,Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Default,Cred_length
834,25,96901,RENT,3.0,PERSONAL,20000,,1,0.21,N,3
20370,28,32640,RENT,3.0,MEDICAL,4500,7.14,0,0.14,N,8
4234,21,36000,RENT,1.0,VENTURE,4500,17.27,1,0.13,N,2
12393,25,80140,MORTGAGE,4.0,DEBTCONSOLIDATION,11300,10.37,0,0.14,N,2
28470,29,76596,MORTGAGE,14.0,MEDICAL,17600,13.16,0,0.23,N,10
5099,24,50000,RENT,1.0,HOMEIMPROVEMENT,5000,7.49,0,0.1,N,2
24858,27,77065,MORTGAGE,11.0,PERSONAL,23700,6.17,0,0.31,N,10
8092,23,60000,RENT,5.0,EDUCATION,7200,13.22,0,0.12,N,4
25914,27,92000,MORTGAGE,11.0,EDUCATION,18000,11.48,0,0.2,N,7
7086,25,60000,RENT,9.0,MEDICAL,7000,10.36,0,0.12,N,4
10798,24,70000,MORTGAGE,8.0,MEDICAL,1600,10.99,0,0.02,N,3
17309,24,45000,MORTGAGE,8.0,VENTURE,6000,7.51,0,0.13,N,3
14509,24,108288,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,8.49,0,0.09,N,2
8041,23,55000,OWN,6.0,MEDICAL,18500,13.16,0,0.34,N,4
28437,30,130000,MORTGAGE,14.0,DEBTCONSOLIDATION,4000,,0,0.03,N,8
28003,29,52000,MORTGAGE,6.0,HOMEIMPROVEMENT,7800,10.36,0,0.15,N,9
6729,23,54000,RENT,6.0,HOMEIMPROVEMENT,6000,16.45,1,0.11,N,2
31663,40,120000,MORTGAGE,6.0,PERSONAL,9600,10.59,0,0.08,N,14
18934,29,20400,RENT,4.0,HOMEIMPROVEMENT,2000,7.9,1,0.1,N,9
28513,28,50176,RENT,3.0,VENTURE,5000,10.59,0,0.1,N,7
28928,29,28000,RENT,2.0,PERSONAL,5000,16.07,1,0.18,N,8
18842,27,27600,MORTGAGE,2.0,EDUCATION,3500,6.99,0,0.13,N,9
22889,35,59196,MORTGAGE,0.0,EDUCATION,5000,8.0,0,0.08,N,5
28686,34,56000,RENT,16.0,DEBTCONSOLIDATION,5000,8.9,0,0.09,N,5
28673,32,200000,RENT,14.0,VENTURE,25000,10.62,0,0.13,N,9
22825,29,52044,MORTGAGE,12.0,EDUCATION,8875,7.9,1,0.17,N,7
16714,26,40000,OWN,0.0,EDUCATION,15000,9.64,0,0.38,N,4
5378,26,59000,RENT,2.0,PERSONAL,8500,11.83,0,0.14,N,4
26623,35,37000,RENT,2.0,DEBTCONSOLIDATION,2000,11.26,0,0.05,N,10
557,24,79000,RENT,8.0,HOMEIMPROVEMENT,21000,7.9,0,0.27,N,2
4377,23,26400,RENT,,PERSONAL,4800,,0,0.18,N,4
31818,41,150000,OWN,10.0,VENTURE,24500,11.83,0,0.16,N,17
1538,21,10000,RENT,,MEDICAL,1450,7.51,0,0.14,N,4
17871,35,350000,MORTGAGE,10.0,VENTURE,35000,17.49,0,0.1,N,7
27949,27,231252,MORTGAGE,1.0,PERSONAL,2000,9.91,0,0.01,N,10
11575,25,68000,RENT,1.0,DEBTCONSOLIDATION,10000,14.26,0,0.15,N,4
23059,28,60000,OWN,12.0,EDUCATION,7000,7.66,0,0.12,N,9
27374,29,64000,RENT,3.0,EDUCATION,15000,15.27,1,0.23,N,6
4208,22,40000,MORTGAGE,5.0,MEDICAL,8000,10.74,0,0.2,N,3
672,24,60000,RENT,0.0,PERSONAL,20000,11.14,1,0.33,N,2
4605,22,41800,MORTGAGE,3.0,VENTURE,3100,6.76,0,0.07,N,4
23436,35,62500,OWN,2.0,MEDICAL,1600,5.42,0,0.03,N,5
31050,44,59000,RENT,1.0,EDUCATION,10000,15.62,1,0.17,N,13
22422,29,55000,MORTGAGE,11.0,MEDICAL,4000,10.99,0,0.07,N,6
10426,24,28000,RENT,8.0,MEDICAL,10000,6.91,1,0.36,N,3
19547,29,34500,MORTGAGE,4.0,MEDICAL,4500,14.42,1,0.13,N,7
27103,32,122004,MORTGAGE,13.0,HOMEIMPROVEMENT,10000,8.59,0,0.08,N,9
30724,40,62400,MORTGAGE,7.0,EDUCATION,7000,19.13,0,0.11,N,12
23439,33,42996,RENT,2.0,DEBTCONSOLIDATION,8200,7.88,0,0.19,N,9
434,24,80000,RENT,2.0,MEDICAL,24000,10.25,0,0.3,N,2
23751,27,75000,RENT,0.0,HOMEIMPROVEMENT,9475,,0,0.13,N,5
15357,25,130000,MORTGAGE,9.0,VENTURE,21000,13.16,0,0.16,N,3
26911,28,48000,RENT,5.0,PERSONAL,15000,11.99,1,0.31,N,7
1399,21,34500,RENT,4.0,DEBTCONSOLIDATION,1000,16.45,1,0.03,N,2
2727,22,45449,RENT,6.0,MEDICAL,12000,,1,0.26,N,4
12358,25,39779,RENT,8.0,VENTURE,12000,5.79,0,0.3,N,2
27513,30,145000,MORTGAGE,4.0,DEBTCONSOLIDATION,6000,10.59,0,0.04,N,8
17048,22,50000,MORTGAGE,2.0,MEDICAL,22000,9.91,0,0.44,N,4
31134,38,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,3225,5.79,0,0.04,N,13
29477,36,28800,OWN,0.0,HOMEIMPROVEMENT,5375,11.11,0,0.19,N,13
12559,26,60000,RENT,1.0,PERSONAL,12000,10.62,0,0.2,N,4
12960,25,86000,MORTGAGE,3.0,EDUCATION,8000,7.29,0,0.09,N,2
11644,26,72000,RENT,0.0,DEBTCONSOLIDATION,10000,5.79,0,0.14,N,3
4049,22,40000,MORTGAGE,5.0,DEBTCONSOLIDATION,12000,13.49,0,0.3,N,2
11093,24,72000,MORTGAGE,2.0,DEBTCONSOLIDATION,6000,7.49,0,0.08,N,4
15160,25,125000,MORTGAGE,1.0,MEDICAL,30000,14.27,0,0.24,N,4
6261,21,30000,RENT,4.0,MEDICAL,6000,7.51,0,0.2,N,3
23365,28,61200,RENT,12.0,MEDICAL,8000,10.38,1,0.11,N,8
2800,23,34560,MORTGAGE,1.0,MEDICAL,10000,10.59,0,0.29,N,2
3173,24,40000,RENT,3.0,EDUCATION,3500,7.9,0,0.09,N,4
6493,25,50000,MORTGAGE,2.0,VENTURE,10000,7.9,0,0.2,N,2
2955,26,35000,MORTGAGE,0.0,HOMEIMPROVEMENT,3800,6.54,0,0.11,N,3
7451,26,53000,MORTGAGE,9.0,DEBTCONSOLIDATION,8000,7.88,0,0.15,N,2
11558,23,75000,OWN,5.0,VENTURE,10000,6.92,0,0.13,N,2
22456,27,53250,RENT,1.0,MEDICAL,7000,10.37,0,0.13,N,6
24505,27,73400,MORTGAGE,10.0,MEDICAL,2100,6.76,0,0.03,N,5
20394,31,50000,RENT,5.0,PERSONAL,4500,9.99,0,0.09,N,5
22476,31,55000,OWN,15.0,PERSONAL,8000,7.51,0,0.15,N,8
9464,25,62000,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,7.88,0,0.16,N,3
20300,33,84996,RENT,2.0,EDUCATION,4000,8.59,0,0.05,N,6
28991,27,50000,MORTGAGE,0.0,DEBTCONSOLIDATION,4000,,0,0.08,N,6
7128,22,51800,MORTGAGE,4.0,EDUCATION,7200,11.71,0,0.14,N,3
6453,22,50000,MORTGAGE,6.0,EDUCATION,4800,6.03,0,0.1,N,3
15145,26,112000,MORTGAGE,5.0,DEBTCONSOLIDATION,20000,12.53,1,0.18,N,4
11679,26,75000,RENT,4.0,EDUCATION,10000,7.49,0,0.13,N,4
25193,34,80600,MORTGAGE,2.0,EDUCATION,15000,12.21,0,0.19,N,6
26873,29,115742,MORTGAGE,13.0,PERSONAL,7000,6.62,0,0.06,N,8
16610,25,100000,MORTGAGE,9.0,EDUCATION,12000,8.94,0,0.12,N,4
6873,22,50000,OWN,6.0,MEDICAL,15000,8.63,0,0.3,N,2
2280,24,39000,RENT,,EDUCATION,13000,10.75,1,0.33,N,4
4311,24,73000,RENT,2.0,MEDICAL,4600,9.99,0,0.06,N,2
19511,27,34000,MORTGAGE,0.0,PERSONAL,8000,13.35,0,0.24,N,8
25499,29,85000,MORTGAGE,2.0,HOMEIMPROVEMENT,10000,7.88,0,0.12,N,10
13104,23,95000,RENT,6.0,DEBTCONSOLIDATION,12000,11.71,0,0.13,N,3
2742,24,53000,RENT,6.0,VENTURE,12000,11.11,0,0.23,N,3
28249,30,102540,MORTGAGE,6.0,MEDICAL,1500,7.9,0,0.01,N,10
12183,24,80000,MORTGAGE,8.0,HOMEIMPROVEMENT,5550,8.49,0,0.07,N,2
15979,26,15436,RENT,,HOMEIMPROVEMENT,5500,7.88,1,0.36,N,3
23674,28,65000,MORTGAGE,2.0,VENTURE,2500,5.99,0,0.04,N,7
12256,25,80000,MORTGAGE,5.0,DEBTCONSOLIDATION,18000,5.79,0,0.23,N,2
18704,30,40000,RENT,8.0,DEBTCONSOLIDATION,16000,11.48,1,0.4,N,8
29169,41,225000,MORTGAGE,13.0,HOMEIMPROVEMENT,35000,15.62,0,0.16,N,14
3388,21,50000,RENT,4.0,EDUCATION,11000,10.0,0,0.22,N,3
26878,28,116000,MORTGAGE,12.0,VENTURE,14000,7.51,0,0.12,N,6
15716,22,54288,RENT,3.0,VENTURE,15350,12.18,0,0.28,N,3
19436,31,33225,MORTGAGE,13.0,PERSONAL,13500,10.59,0,0.41,N,6
5699,24,150000,RENT,8.0,VENTURE,5000,,0,0.03,N,4
12937,24,85500,MORTGAGE,8.0,EDUCATION,20675,10.0,0,0.24,N,2
22278,29,75000,RENT,5.0,VENTURE,6400,7.49,0,0.09,N,8
19099,30,52416,RENT,13.0,MEDICAL,2200,10.99,0,0.04,N,8
8799,22,40000,RENT,2.0,EDUCATION,8000,12.99,0,0.2,N,2
15469,25,138000,MORTGAGE,0.0,MEDICAL,5000,11.86,0,0.04,N,4
17633,24,80000,MORTGAGE,6.0,EDUCATION,16000,7.88,0,0.2,N,3
12599,22,24000,RENT,0.0,DEBTCONSOLIDATION,3000,,1,0.13,N,4
11205,24,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,8200,7.88,0,0.11,N,4
11123,24,72000,MORTGAGE,5.0,MEDICAL,11200,7.29,0,0.16,N,4
2680,24,51600,RENT,8.0,HOMEIMPROVEMENT,3000,10.65,0,0.06,N,3
8143,25,62467,RENT,1.0,HOMEIMPROVEMENT,7250,10.65,0,0.12,N,4
9194,22,60000,MORTGAGE,7.0,EDUCATION,10000,,0,0.17,N,3
11579,22,62496,RENT,6.0,PERSONAL,10000,11.89,1,0.16,N,3
18868,33,28000,OWN,3.0,VENTURE,4800,7.49,0,0.17,N,10
22903,32,29962,RENT,4.0,MEDICAL,8000,12.53,0,0.27,N,7
10483,26,68000,MORTGAGE,2.0,MEDICAL,3600,6.54,0,0.05,N,3
18101,30,85000,RENT,3.0,HOMEIMPROVEMENT,25000,12.21,0,0.29,N,6
11599,24,75000,MORTGAGE,9.0,HOMEIMPROVEMENT,11500,5.42,0,0.15,N,2
25203,30,42600,RENT,13.0,VENTURE,12000,11.71,0,0.28,N,8
563,26,97000,RENT,1.0,EDUCATION,21000,7.9,0,0.22,N,3
13208,23,90000,MORTGAGE,6.0,DEBTCONSOLIDATION,12000,,0,0.13,N,3
22423,27,55000,MORTGAGE,3.0,PERSONAL,11000,7.49,0,0.2,N,10
26211,29,55000,RENT,0.0,HOMEIMPROVEMENT,14000,11.58,0,0.25,N,6
16308,25,84000,MORTGAGE,8.0,MEDICAL,8500,11.83,0,0.1,N,4
29634,39,49000,RENT,2.0,DEBTCONSOLIDATION,12000,14.59,1,0.24,N,14
5939,22,47540,MORTGAGE,4.0,MEDICAL,12250,10.62,0,0.26,N,2
25738,27,52000,RENT,3.0,PERSONAL,12250,11.36,0,0.24,N,5
27533,28,80000,RENT,2.0,DEBTCONSOLIDATION,15000,11.48,0,0.19,N,5
11339,23,57000,RENT,7.0,DEBTCONSOLIDATION,10000,11.48,0,0.18,N,4
24802,34,85000,RENT,3.0,HOMEIMPROVEMENT,10000,12.87,0,0.12,N,7
7926,22,55000,MORTGAGE,1.0,EDUCATION,12000,9.63,0,0.22,N,4
21178,33,82150,RENT,4.0,HOMEIMPROVEMENT,5000,7.51,0,0.06,N,5
20338,29,30000,RENT,3.0,MEDICAL,4400,11.49,0,0.15,N,6
9390,23,70000,RENT,4.0,EDUCATION,8000,16.02,0,0.11,N,2
5047,22,43200,MORTGAGE,1.0,PERSONAL,8400,16.77,0,0.19,N,4
4153,24,42200,RENT,5.0,DEBTCONSOLIDATION,4450,9.32,0,0.11,N,4
15885,24,243600,MORTGAGE,6.0,MEDICAL,12000,6.03,0,0.05,N,3
5148,25,44000,MORTGAGE,2.0,VENTURE,12000,14.54,0,0.27,N,2
9154,23,14400,RENT,2.0,VENTURE,5000,6.91,1,0.35,N,3
16383,23,39600,MORTGAGE,8.0,MEDICAL,8250,9.32,0,0.21,N,3
15486,25,72000,RENT,7.0,DEBTCONSOLIDATION,15000,12.68,0,0.21,N,3
19977,30,37017,MORTGAGE,3.0,PERSONAL,9000,6.54,0,0.24,N,7
32458,51,67619,MORTGAGE,11.0,PERSONAL,15000,13.11,0,0.22,N,27
6861,24,44000,MORTGAGE,6.0,EDUCATION,7500,16.33,1,0.17,N,2
21079,27,45000,OWN,5.0,EDUCATION,15250,13.98,0,0.34,N,10
11047,22,71400,MORTGAGE,,EDUCATION,3000,10.99,0,0.04,N,3
9191,22,60000,MORTGAGE,5.0,VENTURE,20000,12.21,0,0.33,N,3
14450,22,107000,MORTGAGE,1.0,VENTURE,10000,7.14,0,0.09,N,2
16577,23,140000,RENT,7.0,VENTURE,9000,7.14,0,0.06,N,2
27014,32,120000,MORTGAGE,13.0,EDUCATION,2000,,0,0.02,N,5
24413,33,44784,RENT,2.0,EDUCATION,10000,,1,0.22,N,6
26813,33,114000,MORTGAGE,2.0,DEBTCONSOLIDATION,21000,13.16,0,0.18,N,9
14379,26,105000,MORTGAGE,0.0,MEDICAL,15000,8.94,0,0.14,N,4
7370,25,84000,RENT,4.0,EDUCATION,6500,11.89,0,0.08,N,4
11290,24,73000,MORTGAGE,1.0,MEDICAL,10000,11.99,0,0.14,N,2
2416,26,82400,RENT,10.0,VENTURE,2500,13.92,0,0.03,N,3
8256,24,56533,MORTGAGE,,HOMEIMPROVEMENT,20000,11.11,0,0.35,N,2
13488,25,20000,RENT,2.0,PERSONAL,2500,15.7,1,0.13,N,2
9254,21,24000,RENT,2.0,MEDICAL,5000,12.98,0,0.21,N,2
18521,28,58000,RENT,5.0,HOMEIMPROVEMENT,19000,14.09,1,0.33,N,8
18269,29,78200,RENT,5.0,MEDICAL,23500,11.36,0,0.3,N,8
31448,37,130000,RENT,2.0,PERSONAL,13000,9.88,0,0.1,N,16
18549,29,24000,MORTGAGE,0.0,EDUCATION,4000,10.59,0,0.17,N,10
11484,22,75000,MORTGAGE,6.0,EDUCATION,14825,12.69,0,0.2,N,3
8053,23,48000,RENT,7.0,PERSONAL,7200,11.71,0,0.15,N,2
24819,29,76200,MORTGAGE,13.0,EDUCATION,20000,6.91,0,0.26,N,7
32419,61,53000,MORTGAGE,3.0,PERSONAL,7000,7.49,0,0.13,N,23
1848,25,30000,MORTGAGE,5.0,EDUCATION,3600,12.42,0,0.12,N,4
30477,42,60000,RENT,3.0,HOMEIMPROVEMENT,7200,5.79,0,0.12,N,11
9945,22,52000,RENT,0.0,MEDICAL,9000,10.65,0,0.17,N,3
19364,28,32468,MORTGAGE,12.0,VENTURE,6000,7.51,0,0.18,N,5
10266,22,66000,MORTGAGE,,VENTURE,3000,7.51,0,0.05,N,3
11763,26,81996,RENT,5.0,MEDICAL,10000,7.29,0,0.12,N,4
29458,43,51600,RENT,,VENTURE,1500,11.86,0,0.03,N,11
16037,22,21600,RENT,1.0,EDUCATION,2400,16.29,1,0.11,N,4
31153,36,79200,MORTGAGE,19.0,PERSONAL,10000,6.03,0,0.13,N,14
17987,34,204000,MORTGAGE,0.0,EDUCATION,16000,11.83,0,0.08,N,5
11431,25,60000,RENT,2.0,HOMEIMPROVEMENT,10000,12.09,0,0.17,N,2
12475,26,82000,MORTGAGE,7.0,VENTURE,7000,12.42,0,0.09,N,3
11388,24,74000,MORTGAGE,6.0,MEDICAL,5000,12.21,0,0.07,N,2
17027,23,74800,MORTGAGE,7.0,MEDICAL,15000,16.0,1,0.17,N,2
31354,41,90000,MORTGAGE,23.0,VENTURE,13200,6.62,0,0.15,N,13
3408,26,36000,MORTGAGE,10.0,PERSONAL,18000,10.39,0,0.5,N,2
19986,33,37200,MORTGAGE,3.0,EDUCATION,3000,6.92,0,0.08,N,5
10294,23,88000,RENT,7.0,PERSONAL,9600,5.79,0,0.11,N,3
13734,23,95327,OWN,4.0,VENTURE,4325,7.74,0,0.05,N,2
31079,38,75000,MORTGAGE,13.0,VENTURE,20000,11.36,0,0.27,N,11
16731,26,50000,RENT,0.0,HOMEIMPROVEMENT,13000,,0,0.26,N,4
12481,26,45806,RENT,5.0,EDUCATION,12000,14.84,0,0.26,N,3
8837,25,42000,RENT,1.0,VENTURE,8000,5.99,0,0.19,N,2
3373,26,45000,RENT,10.0,PERSONAL,11000,14.61,0,0.24,N,2
7294,22,46000,MORTGAGE,0.0,MEDICAL,8000,12.53,1,0.17,N,3
3783,24,30000,RENT,2.0,VENTURE,4000,5.99,0,0.13,N,2
17298,25,20000,MORTGAGE,1.0,VENTURE,4000,5.79,0,0.2,N,4
27430,31,140000,MORTGAGE,2.0,HOMEIMPROVEMENT,11000,10.0,0,0.08,N,8
31409,47,92000,OWN,0.0,HOMEIMPROVEMENT,12000,14.11,0,0.13,N,12
30484,39,49993,MORTGAGE,10.0,DEBTCONSOLIDATION,12600,16.89,1,0.25,N,15
332,22,169000,RENT,1.0,PERSONAL,14000,11.14,0,0.08,N,3
19054,31,118000,RENT,0.0,PERSONAL,2000,16.89,1,0.02,N,8
4463,24,40800,MORTGAGE,8.0,EDUCATION,1200,,0,0.03,N,3
3307,23,32000,RENT,6.0,PERSONAL,3600,9.63,0,0.11,N,3
11234,26,72000,MORTGAGE,10.0,EDUCATION,4000,9.32,0,0.06,N,4
28735,33,400000,MORTGAGE,9.0,MEDICAL,15000,6.03,0,0.04,N,6
1512,25,42000,RENT,0.0,DEBTCONSOLIDATION,1350,5.42,0,0.03,N,2
13716,24,95000,MORTGAGE,4.0,PERSONAL,25000,10.08,0,0.26,N,4
27630,34,154000,MORTGAGE,4.0,PERSONAL,4000,10.37,0,0.03,N,8
19085,28,40000,RENT,2.0,PERSONAL,14000,11.89,1,0.35,N,5
27919,30,21600,RENT,1.0,DEBTCONSOLIDATION,1500,11.71,1,0.07,N,8
9569,22,62500,MORTGAGE,6.0,PERSONAL,10000,5.99,0,0.16,N,3
25764,32,90000,MORTGAGE,7.0,MEDICAL,3000,9.25,0,0.03,N,9
8334,22,51000,RENT,6.0,EDUCATION,7500,,0,0.15,N,4
22820,29,58000,OTHER,0.0,HOMEIMPROVEMENT,14000,11.83,0,0.24,N,8
23748,31,95000,RENT,0.0,PERSONAL,9450,6.54,0,0.1,N,6
8100,25,63000,RENT,9.0,EDUCATION,7200,7.88,0,0.11,N,3
10214,23,66000,MORTGAGE,7.0,VENTURE,15000,6.03,0,0.23,N,4
13937,23,98280,MORTGAGE,7.0,EDUCATION,9400,6.62,0,0.1,N,3
7382,24,52800,MORTGAGE,8.0,EDUCATION,4000,7.88,0,0.08,N,4
26715,27,44000,RENT,2.0,MEDICAL,2000,11.49,1,0.05,N,10
29929,43,36000,MORTGAGE,,HOMEIMPROVEMENT,4000,6.62,1,0.11,N,16
2887,24,35000,MORTGAGE,7.0,EDUCATION,15000,7.49,0,0.43,N,4
2295,21,22000,RENT,4.0,DEBTCONSOLIDATION,2500,7.14,0,0.11,N,4
17959,30,225000,RENT,2.0,MEDICAL,25000,12.42,0,0.11,N,10
31516,36,130000,RENT,3.0,DEBTCONSOLIDATION,14000,10.37,0,0.11,N,14
3610,25,52000,RENT,0.0,HOMEIMPROVEMENT,3625,6.54,0,0.07,N,3
25585,28,75000,MORTGAGE,11.0,PERSONAL,3000,7.9,1,0.04,N,8
17703,22,45000,RENT,4.0,DEBTCONSOLIDATION,5400,7.29,0,0.12,N,2
2436,22,23000,RENT,1.0,MEDICAL,2800,21.74,1,0.12,N,4
17971,31,219996,MORTGAGE,3.0,MEDICAL,20000,6.54,0,0.09,N,5
29085,30,51996,MORTGAGE,5.0,PERSONAL,3200,6.99,0,0.06,N,5
10987,25,36499,RENT,1.0,HOMEIMPROVEMENT,4200,10.99,1,0.12,N,4
15398,23,65000,RENT,3.0,VENTURE,15000,8.94,0,0.23,N,3
27177,29,24000,OWN,11.0,VENTURE,10000,5.79,0,0.42,N,7
28427,33,100000,MORTGAGE,1.0,EDUCATION,25000,10.39,0,0.25,N,9
17734,24,80000,MORTGAGE,0.0,PERSONAL,6000,8.59,0,0.07,N,2
31536,45,48000,RENT,5.0,PERSONAL,14400,8.49,0,0.3,N,15
18284,30,75000,RENT,5.0,HOMEIMPROVEMENT,22000,10.62,0,0.29,N,10
17949,27,52000,RENT,5.0,MEDICAL,26000,10.99,1,0.5,N,10
23730,27,65000,MORTGAGE,11.0,PERSONAL,18000,7.51,0,0.28,N,8
30661,37,20004,RENT,0.0,DEBTCONSOLIDATION,5000,,0,0.25,N,12
17074,25,49000,OWN,4.0,VENTURE,2500,6.76,0,0.05,N,3
16265,24,98000,OWN,8.0,VENTURE,12000,7.49,0,0.12,N,2
16165,26,150000,MORTGAGE,3.0,VENTURE,25000,9.99,0,0.17,N,4
16365,23,130208,MORTGAGE,7.0,DEBTCONSOLIDATION,20000,12.73,0,0.15,N,3
4324,24,45000,RENT,2.0,DEBTCONSOLIDATION,4700,10.96,0,0.1,N,2
1214,26,35000,RENT,2.0,EDUCATION,16000,6.03,1,0.46,N,4
21639,27,50000,OWN,5.0,PERSONAL,5275,,0,0.11,N,5
24912,27,78000,MORTGAGE,2.0,MEDICAL,7000,9.62,0,0.09,N,6
16931,23,11000,OWN,0.0,VENTURE,1400,9.32,0,0.13,N,4
21404,27,48000,OWN,3.0,VENTURE,24000,9.91,0,0.5,N,9
31808,36,150000,MORTGAGE,5.0,EDUCATION,7000,7.29,0,0.05,N,15
7513,22,29361,RENT,4.0,HOMEIMPROVEMENT,6450,,1,0.22,N,3
20799,28,38000,RENT,7.0,PERSONAL,5000,13.49,1,0.13,N,6
29094,30,40000,RENT,8.0,VENTURE,2500,5.79,0,0.06,N,8
8099,23,55200,MORTGAGE,7.0,EDUCATION,4000,10.08,0,0.07,N,4
19595,35,35000,MORTGAGE,4.0,MEDICAL,5200,15.23,0,0.15,N,6
3580,25,55200,RENT,0.0,HOMEIMPROVEMENT,3600,13.98,0,0.07,N,4
7745,24,33996,RENT,1.0,DEBTCONSOLIDATION,7000,13.16,1,0.21,N,3
22390,28,42000,RENT,0.0,VENTURE,7000,11.11,0,0.17,N,6
4564,25,98000,RENT,9.0,DEBTCONSOLIDATION,10000,12.69,0,0.1,N,4
17783,24,54000,MORTGAGE,8.0,PERSONAL,4000,9.99,0,0.07,N,2
31617,46,114440,MORTGAGE,0.0,EDUCATION,3000,8.59,0,0.03,N,17
17365,24,56000,MORTGAGE,8.0,EDUCATION,12000,,0,0.21,N,2
19404,27,35000,RENT,0.0,DEBTCONSOLIDATION,3000,,0,0.09,N,8
22430,29,55000,MORTGAGE,4.0,PERSONAL,8000,10.0,0,0.15,N,6
15132,26,18000,RENT,0.0,EDUCATION,1500,11.36,0,0.08,N,2
25751,27,90000,MORTGAGE,8.0,EDUCATION,8000,7.66,0,0.09,N,5
3440,24,43680,RENT,1.0,VENTURE,10800,5.42,0,0.25,N,2
26940,30,48564,RENT,3.0,VENTURE,15000,10.75,1,0.31,N,9
28877,29,68004,RENT,3.0,MEDICAL,18000,10.0,0,0.26,N,10
26348,30,105000,RENT,3.0,DEBTCONSOLIDATION,14000,11.49,0,0.13,N,6
12076,25,79000,MORTGAGE,9.0,PERSONAL,7500,10.01,0,0.09,N,3
23361,30,62000,MORTGAGE,7.0,PERSONAL,9600,11.99,0,0.15,N,8
25202,28,81000,MORTGAGE,6.0,VENTURE,2500,5.99,0,0.03,N,6
31646,43,47840,RENT,27.0,PERSONAL,15000,12.42,1,0.31,N,12
2809,22,54000,RENT,2.0,MEDICAL,3000,,0,0.06,N,4
32003,36,110000,MORTGAGE,3.0,EDUCATION,9000,,0,0.08,N,13
30289,43,72000,RENT,5.0,MEDICAL,6000,12.42,0,0.08,N,17
22289,29,96000,RENT,3.0,HOMEIMPROVEMENT,6400,11.49,0,0.07,N,8
17677,22,62000,RENT,0.0,MEDICAL,8400,13.47,0,0.14,N,3
10049,23,65000,MORTGAGE,4.0,MEDICAL,7000,7.14,0,0.11,N,3
19606,28,78000,RENT,12.0,MEDICAL,3000,12.42,0,0.04,N,7
31358,36,48000,RENT,8.0,PERSONAL,12150,5.79,0,0.25,N,14
26961,28,50000,RENT,4.0,PERSONAL,15000,7.49,0,0.3,N,6
26946,29,120000,MORTGAGE,1.0,VENTURE,5000,9.91,0,0.04,N,7
28182,32,44500,OWN,3.0,HOMEIMPROVEMENT,15000,7.51,0,0.34,N,5
5151,25,44000,MORTGAGE,5.0,VENTURE,4000,5.79,0,0.09,N,4
11247,26,53000,RENT,5.0,DEBTCONSOLIDATION,10000,8.59,0,0.19,N,4
28860,34,30636,RENT,4.0,DEBTCONSOLIDATION,10000,10.37,1,0.33,N,10
22143,27,63360,RENT,1.0,EDUCATION,6500,9.99,0,0.1,N,8
30351,36,52000,MORTGAGE,2.0,HOMEIMPROVEMENT,8000,7.51,0,0.15,N,14
3404,24,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,6400,9.38,0,0.18,N,4
13889,26,97700,MORTGAGE,1.0,DEBTCONSOLIDATION,10400,9.32,0,0.11,N,3
9473,22,62000,MORTGAGE,2.0,EDUCATION,6000,13.92,0,0.1,N,4
25652,30,88800,MORTGAGE,14.0,EDUCATION,7000,6.62,0,0.08,N,6
18537,27,60000,RENT,4.0,DEBTCONSOLIDATION,18500,10.99,1,0.31,N,5
28794,29,47133,RENT,5.0,MEDICAL,5100,11.86,0,0.11,N,7
26185,35,97500,MORTGAGE,19.0,MEDICAL,8000,5.42,0,0.08,N,9
12410,26,80500,MORTGAGE,9.0,HOMEIMPROVEMENT,11000,12.53,0,0.14,N,3
20385,29,40000,OWN,0.0,MEDICAL,5000,5.42,0,0.13,N,10
29336,41,110496,RENT,3.0,HOMEIMPROVEMENT,20000,6.91,0,0.18,N,16
15922,23,38000,RENT,3.0,PERSONAL,19750,7.51,1,0.52,N,4
17104,21,104000,MORTGAGE,5.0,PERSONAL,15000,9.63,0,0.14,N,4
7546,22,53913,MORTGAGE,6.0,VENTURE,11500,5.99,0,0.21,N,4
13289,23,66300,MORTGAGE,2.0,MEDICAL,15000,14.83,1,0.19,N,4
13989,24,62800,RENT,5.0,PERSONAL,14000,12.69,0,0.22,N,2
6690,26,44000,MORTGAGE,3.0,EDUCATION,22500,,1,0.51,N,3
9127,22,60000,MORTGAGE,6.0,MEDICAL,5000,11.83,0,0.08,N,4
23867,29,71000,RENT,4.0,DEBTCONSOLIDATION,9700,8.94,0,0.14,N,5
26890,29,35000,RENT,12.0,DEBTCONSOLIDATION,1800,5.42,0,0.05,N,7
3453,22,44400,RENT,2.0,PERSONAL,10800,18.79,1,0.24,N,3
22886,28,26000,RENT,7.0,VENTURE,8000,11.36,1,0.31,N,5
28933,28,20000,RENT,2.0,VENTURE,4000,13.11,1,0.2,N,5
17071,23,45000,RENT,2.0,VENTURE,6575,8.0,0,0.15,N,3
1098,22,49176,RENT,7.0,MEDICAL,17500,13.85,1,0.36,N,2
3003,21,31000,RENT,5.0,DEBTCONSOLIDATION,3200,10.37,1,0.1,N,3
